,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total_Traded_Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,Day_Perc_Change,Trend
247,TCS,EQ,2018-05-11,3451.25,3454.2,3485.0,3442.5,3461.0,3456.95,3461.07,1313938,4547631393.66,44332,734225,55.88,5,2018,0.16515755161172763,Slight or No change
248,TCS,EQ,2018-05-14,3456.95,3457.0,3471.0,3410.8,3440.0,3433.55,3427.81,1216947,4171463096.07,67155,738191,60.66,5,2018,-0.6768972649300542,Slight negative
249,TCS,EQ,2018-05-15,3433.55,3450.0,3495.8,3433.7,3487.0,3482.4,3477.97,976445,3396046416.6499996,72769,426098,43.64,5,2018,1.4227257503167223,Positive
250,TCS,EQ,2018-05-16,3482.4,3479.95,3509.0,3475.25,3497.0,3493.9,3494.21,824225,2880015237.25,62359,462112,56.07,5,2018,0.3302320238915746,Slight or No change
251,TCS,EQ,2018-05-17,3493.9,3512.95,3533.15,3476.0,3480.8,3491.8,3509.69,1484024,5208464192.56,147144,968752,65.28,5,2018,-0.0601047539998234,Slight or No change
252,TCS,EQ,2018-05-18,3491.8,3480.8,3517.7,3458.0,3495.0,3502.05,3487.86,937498,3269861774.28,71488,518150,55.27,5,2018,0.2935448765679638,Slight or No change
253,TCS,EQ,2018-05-21,3502.05,3528.7,3592.0,3518.05,3551.8,3556.75,3567.15,1723089,6146516926.35,113610,883903,51.3,5,2018,1.561942290943863,Positive
254,TCS,EQ,2018-05-22,3556.75,3558.0,3574.95,3493.7,3514.4,3508.9,3520.43,928708,3269451504.44,71360,523307,56.35,5,2018,-1.345329303437126,Negative
255,TCS,EQ,2018-05-23,3508.9,3525.0,3545.0,3481.0,3498.95,3495.1,3513.84,753649,2648202002.1600003,65699,407054,54.01,5,2018,-0.3932856450739597,Slight or No change
256,TCS,EQ,2018-05-24,3495.1,3510.0,3615.0,3502.35,3610.75,3603.7,3579.69,1481158,5302086481.02,78667,655097,44.23,5,2018,3.1072072329833222,Among top gainers
257,TCS,EQ,2018-05-25,3603.7,3625.0,3674.8,3572.55,3589.9,3585.8,3633.11,1884886,6847998175.46,142355,954659,50.65,5,2018,-0.4967117129616727,Slight or No change
258,TCS,EQ,2018-05-28,3585.8,3616.5,3616.5,3486.0,3499.35,3502.05,3516.38,1858399,6534837075.62,142950,1041835,56.06,5,2018,-2.3356015394054297,Negative
259,TCS,EQ,2018-05-29,3502.05,3529.9,3544.0,3488.0,3519.95,3523.5,3517.42,1762656,6200001467.52,101072,834822,47.36,5,2018,0.6124983937979112,Slight Positive
260,TCS,EQ,2018-05-30,3523.5,3509.05,3533.0,3482.5,3507.5,3514.1,3508.9,1889553,6630252521.7,125085,1124217,59.5,5,2018,-0.2667801901518385,Slight or No change
261,TCS,EQ,2018-05-31,3514.1,1734.0,1759.05,1726.1,1748.85,1741.05,1742.44,5049371,8798226005.24,207998,3447026,68.27,5,2018,-50.455308613869846,Bear drop
262,TCS,EQ,2018-06-01,1741.05,1754.0,1757.5,1716.3,1732.0,1732.45,1742.29,1603856,2794382270.24,74272,924751,57.66,6,2018,-0.4939547973923708,Slight or No change
263,TCS,EQ,2018-06-04,1732.45,1745.0,1749.0,1712.6,1742.0,1744.25,1730.25,1681483,2909385960.75,96686,928452,55.22,6,2018,0.6811163381338581,Slight Positive
264,TCS,EQ,2018-06-05,1744.25,1744.0,1751.9,1711.15,1723.0,1721.6,1728.88,2449568,4235009123.84,133067,1492228,60.92,6,2018,-1.2985523864124993,Negative
265,TCS,EQ,2018-06-06,1721.6,1723.0,1734.9,1715.2,1725.0,1725.75,1725.85,2236512,3859884235.2,73770,1573892,70.37,6,2018,0.2410548327137496,Slight or No change
266,TCS,EQ,2018-06-07,1725.75,1725.0,1749.0,1723.8,1734.05,1735.55,1738.0,2414762,4196856356.0,105531,1639426,67.89,6,2018,0.5678690424453015,Slight Positive
267,TCS,EQ,2018-06-08,1735.55,1735.0,1757.3,1735.0,1742.95,1747.1,1748.59,2582138,4515100685.42,90908,1640936,63.55,6,2018,0.6654950880124355,Slight Positive
268,TCS,EQ,2018-06-11,1747.1,1747.1,1763.0,1743.0,1750.9,1749.7,1752.55,2179378,3819468913.9,104681,1659838,76.16,6,2018,0.14881804132562682,Slight or No change
269,TCS,EQ,2018-06-12,1749.7,1757.0,1785.0,1753.0,1781.05,1781.0,1773.52,4608875,8173931990.0,108707,3580858,77.69,6,2018,1.788878093387436,Positive
270,TCS,EQ,2018-06-13,1781.0,1816.0,1831.65,1798.0,1824.0,1824.1,1818.17,5370983,9765360161.11,236378,2862488,53.3,6,2018,2.4199887703537204,Positive
271,TCS,EQ,2018-06-14,1824.1,1830.0,1832.3,1784.0,1784.95,1787.55,1795.49,3819998,6858768209.02,185231,2405344,62.97,6,2018,-2.003727865796834,Negative
272,TCS,EQ,2018-06-15,1787.55,1800.0,1847.1,1788.6,1840.0,1840.05,1823.42,9183574,16745512503.08,232555,4247203,46.25,6,2018,2.936980783754306,Positive
273,TCS,EQ,2018-06-18,1840.05,1867.95,1867.95,1822.15,1824.0,1829.0,1840.85,4674987,8605949818.949999,212032,2287621,48.93,6,2018,-0.600527159588049,Slight negative
274,TCS,EQ,2018-06-19,1829.0,1822.15,1839.0,1821.0,1822.9,1824.5,1829.83,3245034,5937860564.219999,139033,1712806,52.78,6,2018,-0.24603608529251142,Slight or No change
275,TCS,EQ,2018-06-20,1824.5,1832.0,1836.3,1818.6,1820.0,1822.45,1828.68,3107695,5682979692.6,151059,2297300,73.92,6,2018,-0.11235955056179137,Slight or No change
276,TCS,EQ,2018-06-21,1822.45,1832.0,1832.0,1817.6,1820.0,1819.35,1822.83,2910659,5305636544.969999,130989,2119842,72.83,6,2018,-0.17010068863344552,Slight or No change
277,TCS,EQ,2018-06-22,1819.35,1827.0,1827.0,1799.55,1809.0,1809.8,1810.38,2949458,5339639774.04,225703,2149173,72.87,6,2018,-0.5249127435622558,Slight negative
278,TCS,EQ,2018-06-25,1809.8,1811.9,1822.35,1806.0,1817.75,1819.25,1817.52,2083217,3786288561.84,115086,1348047,64.71,6,2018,0.5221571444358419,Slight Positive
279,TCS,EQ,2018-06-26,1819.25,1823.0,1861.0,1821.0,1852.05,1852.0,1842.52,4679712,8622462954.24,160270,3197021,68.32,6,2018,1.8001923869726433,Positive
280,TCS,EQ,2018-06-27,1852.0,1860.0,1885.15,1851.25,1857.5,1858.0,1870.51,4081208,7633940376.08,163411,1967182,48.2,6,2018,0.3239740820734305,Slight or No change
281,TCS,EQ,2018-06-28,1858.0,1865.0,1871.0,1826.3,1844.1,1842.7,1846.23,4888125,9024603018.75,176902,3110366,63.63,6,2018,-0.8234660925726556,Slight negative
282,TCS,EQ,2018-06-29,1842.7,1844.9,1867.4,1842.3,1844.95,1847.75,1851.25,3506276,6490993445.0,213525,2265670,64.62,6,2018,0.27405437672980426,Slight or No change
283,TCS,EQ,2018-07-02,1847.75,1852.0,1857.8,1841.1,1854.05,1851.35,1852.0,2650290,4908337080.0,137325,1969574,74.32,7,2018,0.19483155188741996,Slight or No change
284,TCS,EQ,2018-07-03,1851.35,1859.95,1879.9,1857.05,1874.25,1874.05,1872.16,3242233,6069978933.280001,191297,2047537,63.15,7,2018,1.22613228184838,Positive
285,TCS,EQ,2018-07-04,1874.05,1879.9,1879.9,1857.15,1867.0,1866.15,1863.61,2700614,5032891256.54,116958,1997832,73.98,7,2018,-0.42154691710465375,Slight or No change
286,TCS,EQ,2018-07-05,1866.15,1873.0,1887.5,1862.1,1883.8,1880.3,1874.33,2472571,4634414002.429999,94620,1580212,63.91,7,2018,0.758245585831796,Slight Positive
287,TCS,EQ,2018-07-06,1880.3,1882.85,1921.0,1881.65,1917.75,1912.95,1907.65,3713781,7084594324.650001,143673,2110559,56.83,7,2018,1.7364250385576874,Positive
288,TCS,EQ,2018-07-09,1912.95,1924.0,1924.4,1876.5,1884.2,1883.0,1888.15,6151747,11615421098.050001,193730,4089052,66.47,7,2018,-1.5656446849107386,Negative
289,TCS,EQ,2018-07-10,1883.0,1898.0,1898.9,1870.75,1876.05,1875.1,1881.79,5303302,9979700670.58,187687,3366084,63.47,7,2018,-0.4195432819968148,Slight or No change
290,TCS,EQ,2018-07-11,1875.1,1900.0,1998.0,1894.15,1970.0,1979.9,1951.99,22903802,44707992465.98,482657,9308170,40.64,7,2018,5.589035251453267,Among top gainers
291,TCS,EQ,2018-07-12,1979.9,1984.0,1990.9,1960.5,1973.0,1971.35,1972.52,6921701,13653193656.52,204057,3235315,46.74,7,2018,-0.4318399919187921,Slight or No change
292,TCS,EQ,2018-07-13,1971.35,1975.0,1997.9,1974.0,1977.6,1981.1,1986.23,4148185,8239249492.55,146909,1571340,37.88,7,2018,0.49458492910949836,Slight or No change
293,TCS,EQ,2018-07-16,1981.1,1990.0,1996.0,1977.45,1988.85,1989.2,1988.74,2582159,5135242889.66,112338,1428885,55.34,7,2018,0.4088637625561553,Slight or No change
294,TCS,EQ,2018-07-17,1989.2,1989.0,2009.0,1981.0,2000.0,2002.15,1994.6,3315492,6613080343.2,105130,2074936,62.58,7,2018,0.6510154836115056,Slight Positive
295,TCS,EQ,2018-07-18,2002.15,2005.0,2011.7,1993.05,2000.0,2000.25,2000.88,2013869,4029510204.7200003,93022,1182682,58.73,7,2018,-0.09489798466648658,Slight or No change
296,TCS,EQ,2018-07-19,2000.25,2002.1,2010.45,1970.0,1986.0,1981.4,1984.27,1746318,3465166417.86,81270,806524,46.18,7,2018,-0.9423822022247119,Slight negative
297,TCS,EQ,2018-07-20,1981.4,1984.9,2000.0,1984.0,1998.1,1996.6,1993.61,1934995,3857625381.95,97910,1145691,59.21,7,2018,0.7671343494498828,Slight Positive
298,TCS,EQ,2018-07-23,1996.6,2001.0,2009.95,1986.0,2001.1,2005.65,2005.83,2086201,4184564551.83,88812,1490091,71.43,7,2018,0.4532705599519238,Slight or No change
299,TCS,EQ,2018-07-24,2005.65,2015.0,2015.0,1984.15,1996.45,1999.0,1998.52,2038423,4073829133.96,96571,1388444,68.11,7,2018,-0.33156333358262957,Slight or No change
300,TCS,EQ,2018-07-25,1999.0,2001.9,2002.0,1968.4,1977.5,1981.5,1979.25,1535492,3039122541.0,92993,878512,57.21,7,2018,-0.8754377188594287,Slight negative
301,TCS,EQ,2018-07-26,1981.5,1974.95,1985.0,1955.1,1956.0,1964.7,1968.67,3503036,6896321882.12,110618,2533158,72.31,7,2018,-0.8478425435276327,Slight negative
302,TCS,EQ,2018-07-27,1964.7,1960.85,1964.65,1940.3,1943.75,1943.75,1948.53,2033977,3963265203.81,103516,1389322,68.31,7,2018,-1.066320557845979,Negative
303,TCS,EQ,2018-07-30,1943.75,1943.0,1954.7,1931.55,1944.3,1944.6,1942.3,1579251,3067379217.2999997,74802,862487,54.61,7,2018,0.04372990353698203,Slight or No change
304,TCS,EQ,2018-07-31,1944.6,1942.0,1947.0,1928.0,1947.0,1940.2,1934.85,2204803,4265963084.5499997,125163,1494920,67.8,7,2018,-0.22626761287667385,Slight or No change
305,TCS,EQ,2018-08-01,1940.2,1949.95,1981.55,1949.8,1973.0,1976.5,1972.85,2425180,4784516363.0,94019,1409120,58.1,8,2018,1.8709411400886555,Positive
306,TCS,EQ,2018-08-02,1976.5,1980.0,1985.0,1945.0,1947.5,1948.4,1960.41,1509287,2958821327.67,85680,842778,55.84,8,2018,-1.4217050341512771,Negative
307,TCS,EQ,2018-08-03,1948.4,1956.5,1982.05,1956.5,1978.0,1979.45,1973.58,1505131,2970496438.98,91920,938806,62.37,8,2018,1.5936152740710252,Positive
308,TCS,EQ,2018-08-06,1979.45,1997.0,1998.95,1972.25,1975.05,1975.55,1981.25,1532249,3035768331.25,62917,920478,60.07,8,2018,-0.1970244259769216,Slight or No change
309,TCS,EQ,2018-08-07,1975.55,1978.2,1979.15,1960.5,1969.0,1967.35,1967.34,1353560,2662912730.4,95485,914572,67.57,8,2018,-0.4150742831110388,Slight or No change
310,TCS,EQ,2018-08-08,1967.35,1972.0,1978.3,1962.0,1975.0,1974.0,1969.57,1315062,2590106663.34,78555,902368,68.62,8,2018,0.33801814623732884,Slight or No change
311,TCS,EQ,2018-08-09,1974.0,1980.0,1980.8,1966.0,1978.0,1974.35,1974.51,2060297,4068077029.47,88956,1627842,79.01,8,2018,0.017730496453904898,Slight or No change
312,TCS,EQ,2018-08-10,1974.35,1980.95,1996.5,1972.05,1992.0,1993.1,1985.67,2784105,5528313775.35,105306,2064227,74.14,8,2018,0.9496796414009578,Slight Positive
313,TCS,EQ,2018-08-13,1993.1,1997.8,2004.25,1990.0,1999.5,2000.15,1998.04,3559575,7112173233.0,176860,2630963,73.91,8,2018,0.3537203351563045,Slight or No change
314,TCS,EQ,2018-08-14,2000.15,1992.0,2024.6,1982.4,2000.0,2003.55,2010.34,3311765,6657773650.099999,120349,1934826,58.42,8,2018,0.16998725095616063,Slight or No change
315,TCS,EQ,2018-08-16,2003.55,2000.3,2020.05,1995.0,2009.1,2008.5,2008.49,2152065,4322401031.85,153660,1390016,64.59,8,2018,0.24706146589803524,Slight or No change
316,TCS,EQ,2018-08-17,2008.5,2013.85,2021.9,2004.0,2010.0,2012.75,2012.85,1213731,2443058443.35,114738,719022,59.24,8,2018,0.21160069703758388,Slight or No change
317,TCS,EQ,2018-08-20,2012.75,2024.0,2024.0,2003.7,2014.15,2009.95,2011.43,1587032,3192203775.76,125610,1020783,64.32,8,2018,-0.13911315364550925,Slight or No change
318,TCS,EQ,2018-08-21,2009.95,2010.15,2024.0,2004.0,2014.0,2017.65,2015.38,1376866,2774908199.08,67624,826204,60.01,8,2018,0.38309410681858225,Slight or No change
319,TCS,EQ,2018-08-23,2017.65,2022.8,2038.0,2020.3,2033.9,2035.1,2030.81,3046791,6187453630.71,147069,2229341,73.17,8,2018,0.8648675439248521,Slight Positive
320,TCS,EQ,2018-08-24,2035.1,2035.1,2046.0,2031.0,2041.6,2043.0,2041.86,1570533,3206808511.3799996,89779,1071112,68.2,8,2018,0.38818731266276885,Slight or No change
321,TCS,EQ,2018-08-27,2043.0,2043.0,2059.0,2035.0,2050.05,2050.9,2051.79,1532702,3144782636.58,95164,1066284,69.57,8,2018,0.38668624571709387,Slight or No change
322,TCS,EQ,2018-08-28,2050.9,2055.0,2072.0,2052.0,2069.95,2069.2,2065.5,1987983,4106178886.5,108533,1297603,65.27,8,2018,0.8922911892339735,Slight Positive
323,TCS,EQ,2018-08-29,2069.2,2072.5,2076.6,2045.6,2073.25,2072.0,2065.1,1525867,3151067941.7,88327,896703,58.77,8,2018,0.13531799729364913,Slight or No change
324,TCS,EQ,2018-08-30,2072.0,2068.0,2085.0,2065.5,2081.25,2082.4,2078.06,2408020,5004010041.2,125517,1793156,74.47,8,2018,0.5019305019305031,Slight Positive
325,TCS,EQ,2018-08-31,2082.4,2082.3,2092.0,2074.0,2078.0,2078.4,2082.1,2504554,5214731883.4,137612,1422197,56.78,8,2018,-0.19208605455244276,Slight or No change
326,TCS,EQ,2018-09-03,2078.4,2084.8,2090.0,2048.4,2050.3,2052.9,2072.5,1439711,2983801047.5,66713,816070,56.68,9,2018,-1.2269053117782924,Negative
327,TCS,EQ,2018-09-04,2052.9,2059.8,2104.75,2056.95,2100.0,2098.9,2093.77,4420803,9256144697.31,272369,2931637,66.31,9,2018,2.2407326221442814,Positive
328,TCS,EQ,2018-09-05,2098.9,2100.0,2107.25,2075.05,2077.0,2079.25,2086.52,1681106,3507661291.12,125377,1034014,61.51,9,2018,-0.9362046786411948,Slight negative
329,TCS,EQ,2018-09-06,2079.25,2075.0,2081.5,2060.3,2074.5,2075.3,2070.41,2238097,4633778409.7699995,123504,1585975,70.86,9,2018,-0.1899723457977509,Slight or No change
330,TCS,EQ,2018-09-07,2075.3,2079.3,2084.0,2065.4,2078.75,2079.85,2076.27,1312182,2724444121.14,91094,898428,68.47,9,2018,0.21924541030211575,Slight or No change
331,TCS,EQ,2018-09-10,2079.85,2084.4,2093.4,2074.25,2084.0,2080.75,2083.98,1530539,3189612665.22,96119,1177046,76.9,9,2018,0.04327235137149277,Slight or No change
332,TCS,EQ,2018-09-11,2080.75,2089.0,2089.0,2042.2,2045.15,2046.25,2055.93,3679745,7565298137.849999,153230,2033267,55.26,9,2018,-1.6580559894268876,Negative
333,TCS,EQ,2018-09-12,2046.25,2052.35,2068.9,2040.0,2045.0,2043.95,2048.93,2307661,4728235852.73,135528,1632725,70.75,9,2018,-0.11240073304825682,Slight or No change
334,TCS,EQ,2018-09-14,2043.95,2044.0,2071.55,2018.15,2066.95,2065.4,2042.02,3642038,7437114436.76,160266,2334308,64.09,9,2018,1.0494385870495782,Positive
335,TCS,EQ,2018-09-17,2065.4,2070.0,2077.8,2054.55,2072.0,2074.15,2067.17,1033857,2137158174.69,66371,547913,53.0,9,2018,0.4236467512346298,Slight or No change
336,TCS,EQ,2018-09-18,2074.15,2073.0,2078.8,2057.6,2074.0,2070.75,2069.75,1456507,3014605363.25,77936,978158,67.16,9,2018,-0.16392257069161031,Slight or No change
337,TCS,EQ,2018-09-19,2070.75,2071.9,2089.0,2066.85,2076.0,2077.9,2081.53,1301268,2708628380.0400004,122321,893572,68.67,9,2018,0.3452855245684061,Slight or No change
338,TCS,EQ,2018-09-21,2077.9,2077.0,2121.0,2050.15,2111.9,2103.15,2083.75,4508530,9394649387.5,163985,3097568,68.7,9,2018,1.215169161172347,Positive
339,TCS,EQ,2018-09-24,2103.15,2115.0,2210.5,2098.15,2208.0,2198.45,2168.27,3032226,6574684669.0199995,134605,1315871,43.4,9,2018,4.531298290659236,Among top gainers
340,TCS,EQ,2018-09-25,2198.45,2204.9,2211.9,2153.8,2183.1,2183.2,2186.15,2868778,6271579024.7,141519,1361286,47.45,9,2018,-0.69367054060816,Slight negative
341,TCS,EQ,2018-09-26,2183.2,2187.0,2199.0,2135.1,2147.15,2142.15,2161.8,1970951,4260801871.8,95921,1029552,52.24,9,2018,-1.8802674972517308,Negative
342,TCS,EQ,2018-09-27,2142.15,2141.9,2209.7,2135.8,2185.0,2188.85,2175.57,3311802,7205057077.14,110444,2154576,65.06,9,2018,2.1800527507410683,Positive
343,TCS,EQ,2018-09-28,2188.85,2178.0,2190.0,2158.85,2186.0,2183.7,2177.54,2904371,6324384027.34,150520,1991218,68.56,9,2018,-0.2352833679786226,Slight or No change
344,TCS,EQ,2018-10-01,2183.7,2190.9,2275.95,2190.35,2250.3,2255.55,2242.36,3772208,8458648330.88,201352,1984270,52.6,10,2018,3.2902871273526646,Among top gainers
345,TCS,EQ,2018-10-03,2255.55,2250.3,2255.0,2155.6,2156.65,2162.85,2195.08,3902322,8565908975.759999,205361,2169318,55.59,10,2018,-4.1098623395624205,Among top losers
346,TCS,EQ,2018-10-04,2162.85,2156.6,2156.65,2056.35,2063.0,2064.8,2084.35,4762419,9926548042.65,190870,2569525,53.95,10,2018,-4.533370321566443,Among top losers
347,TCS,EQ,2018-10-05,2064.8,2050.0,2120.0,2020.9,2100.0,2102.65,2079.05,3417624,7105411177.200001,141442,1731277,50.66,10,2018,1.8331073227431105,Positive
348,TCS,EQ,2018-10-08,2102.65,2102.65,2122.2,2048.15,2077.4,2077.55,2074.99,2010154,4171049448.4599996,133651,757445,37.68,10,2018,-1.1937317194968156,Negative
349,TCS,EQ,2018-10-09,2077.55,2080.35,2107.65,2053.2,2093.2,2091.8,2086.07,1867130,3894963879.1000004,95316,945345,50.63,10,2018,0.685904069697485,Slight Positive
350,TCS,EQ,2018-10-10,2091.8,2100.0,2105.95,2029.0,2044.0,2043.6,2063.1,2749573,5672644056.3,185433,1502793,54.66,10,2018,-2.3042355865761643,Negative
351,TCS,EQ,2018-10-11,2043.6,1985.0,2013.0,1941.0,1995.0,1979.95,1984.8,4700256,9329068108.8,217064,2021364,43.01,10,2018,-3.1146016833039636,Among top losers
352,TCS,EQ,2018-10-12,1979.95,1978.0,1978.0,1903.0,1920.0,1918.3,1927.35,9373289,18065608554.149998,337356,2762121,29.47,10,2018,-3.113714992802852,Among top losers
353,TCS,EQ,2018-10-15,1918.3,1940.0,1955.55,1920.0,1954.6,1949.5,1939.74,2638151,5117327020.74,102337,763748,28.95,10,2018,1.6264400771516474,Positive
354,TCS,EQ,2018-10-16,1949.5,1958.0,1971.9,1935.0,1964.05,1962.3,1952.66,2815425,5497567780.5,116402,1452366,51.59,10,2018,0.6565786098999826,Slight Positive
355,TCS,EQ,2018-10-17,1962.3,1970.0,1989.0,1920.0,1930.0,1929.4,1945.4,2779207,5406669297.8,149723,1740869,62.64,10,2018,-1.6766039851194958,Negative
356,TCS,EQ,2018-10-19,1929.4,1929.0,1929.0,1870.05,1920.0,1913.2,1896.96,3428776,6504250920.96,152721,2021191,58.95,10,2018,-0.839639266093084,Slight negative
357,TCS,EQ,2018-10-22,1913.2,1914.0,1916.0,1886.95,1900.25,1903.0,1903.03,1778496,3384531242.88,104583,1098447,61.76,10,2018,-0.5331381977838223,Slight negative
358,TCS,EQ,2018-10-23,1903.0,1888.0,1898.0,1837.0,1847.75,1843.65,1865.59,2752811,5135616673.49,150962,1768972,64.26,10,2018,-3.118759852863895,Among top losers
359,TCS,EQ,2018-10-24,1843.65,1852.05,1874.0,1811.1,1865.5,1848.5,1841.95,2735913,5039414950.35,143163,1233577,45.09,10,2018,0.26306511539608834,Slight or No change
360,TCS,EQ,2018-10-25,1848.5,1844.0,1876.9,1825.05,1845.0,1853.0,1859.3,2507233,4661698316.9,160372,1384218,55.21,10,2018,0.24344062753582918,Slight or No change
361,TCS,EQ,2018-10-26,1853.0,1853.9,1853.9,1791.1,1796.0,1799.1,1813.56,2285970,4145743753.2,166483,1227023,53.68,10,2018,-2.908796546141401,Negative
362,TCS,EQ,2018-10-29,1799.1,1808.7,1877.95,1784.35,1866.0,1871.0,1832.62,2609483,4782190735.46,119651,1435920,55.03,10,2018,3.9964426657773444,Among top gainers
363,TCS,EQ,2018-10-30,1871.0,1867.0,1909.4,1845.0,1894.0,1894.8,1890.59,2404883,4546647750.97,125360,1105832,45.98,10,2018,1.2720470336718304,Positive
364,TCS,EQ,2018-10-31,1894.8,1900.0,1943.9,1875.45,1934.6,1938.15,1915.93,2769190,5305574196.7,155493,1465913,52.94,10,2018,2.287840405319841,Positive
365,TCS,EQ,2018-11-01,1938.15,1943.65,1944.35,1901.3,1928.0,1935.75,1918.75,2769759,5314475081.25,136593,1759583,63.53,11,2018,-0.12382942496711458,Slight or No change
366,TCS,EQ,2018-11-02,1935.75,1934.2,1954.6,1905.0,1913.45,1913.45,1926.04,1818635,3502763755.4,89292,770182,42.35,11,2018,-1.1520082655301578,Negative
367,TCS,EQ,2018-11-05,1913.45,1910.0,1927.35,1884.75,1894.0,1890.85,1901.41,1713366,3257811246.06,97267,932470,54.42,11,2018,-1.1811126499255309,Negative
368,TCS,EQ,2018-11-06,1890.85,1894.0,1937.5,1891.0,1930.0,1932.7,1926.88,1398710,2695146324.8,81458,581307,41.56,11,2018,2.213290319168637,Positive
